23.78333333	-112.3833333	42
22.85	-112.1666667	15
23.85	-107.9166667	14
22.83333333	-112.0166667	15
23.93333333	-107.8666667	5
23.45	-112.6	25
23	-112.2166667	38
7.9	-97.18333333	4
9.3	-97.41666667	20
8.716666667	-97.48333333	27
8.5	-97.88333333	18
12.76666667	-100.4	10
16.61666667	-110.45	8
17.95	-113.9833333	10
7.533333333	-96.81666667	29
18.88333333	-114.6333333	15
18.61666667	-114.35	10
18.4	-114	8
19.13333333	-114.4666667	12
19.7	-115.7333333	5
19.65	-114.9833333	22
19.41666667	-114.6666667	7
19.53333333	-114.9166667	10
7.916666667	-96.41666667	20
17.11666667	-109.5166667	8
14.48333333	-109.25	15
15.03333333	-108.9166667	18
15.48333333	-107.8	7
8.116666667	-97.26666667	32
17.1	-102.65	33
15.75	-105.85	12
16.93333333	-104.05	4
19.23333333	-107.6166667	25
18.88333333	-107.8	16
18.65	-107.2833333	7
19.51666667	-114.3833333	5
14.45	-106.7833333	8
24.1	-112.45	28
23.75	-113.1833333	3
19.65	-113.8166667	37
19.88333333	-114.65	35
19.06666667	-115.3	15
17.16666667	-117.4666667	15
16.46666667	-117.0833333	12
23.46666667	-112.6166667	47
19.58333333	-116.85	5
18.28333333	-108.3166667	19
12.13333333	-110.8333333	7
14	-109.5666667	11
14.41666667	-108.3666667	6
23.53333333	-112.5	73
18.43333333	-107.4333333	8
16.35	-105.1833333	28
23.56666667	-112.9666667	23
16.28333333	-105	10
16.56666667	-105.2166667	21
16.51666667	-104.95	14
17.1	-107.8	15
15.38333333	-107.6833333	12
16.01666667	-111.9666667	12
17.25	-113.85	10
17.95	-114.4833333	12
18.73333333	-114.7333333	30
19.51666667	-113.7666667	20
23.53333333	-113.25	32
19.18333333	-113.55	18
18.43333333	-109.0166667	23
18.48333333	-109.85	24
19.23333333	-109.5666667	12
18.08333333	-110.2	10
18.38333333	-109.05	18
17.36666667	-106.3166667	16
17.96666667	-108.8333333	13
18.88333333	-108.7833333	8
16.46666667	-104.1166667	30
15.83333333	-103.8166667	2
13.23333333	-101.3166667	11
15.25	-101.9166667	13
15.68333333	-108.2166667	8
14.78333333	-109.8333333	19
13.33333333	-110.4666667	7
14.43333333	-113.5	3
17.73333333	-103.8	42
15.28333333	-115.6333333	20
16.95	-103.4666667	32
17.23333333	-102.6833333	35
18.66666667	-113.45	2
19.8	-113.3	4
20.26666667	-113.4166667	8
20.83333333	-112.3666667	1
18.58333333	-114.3833333	16
18.15	-114.6	8
17.33333333	-117.1	7
19.65	-110.0666667	10
19.35	-109.0333333	8
19.85	-108.8833333	5
17.83333333	-108.35	8
20.55	-114.3166667	25
19.98333333	-113.5666667	11
18.23333333	-106.65	8
17.91666667	-105.2	4
18.06666667	-106.5	17
20.46666667	-113.95	5
20.68333333	-114.1	4
14.26666667	-109.5833333	4
12.56666667	-109.6333333	4
14.51666667	-117.3166667	8
18.53333333	-115.2833333	6
17.33333333	-110.4	11
12.9	-110.0833333	5
14.61666667	-103.4666667	8
7.35	-116.9833333	32
7.583333333	-118.1	15
8.6	-118.9833333	28
7.916666667	-121.2333333	22
9.65	-118.1833333	15
9.416666667	-118.3	10
9.25	-118.85	12
9.75	-118.7	24
10.15	-116.95	15
9.316666667	-117.6166667	15
15.33333333	-106.65	14
11.78333333	-120.3666667	20
9.9	-121.5	12
10.03333333	-119.6333333	10
14.5	-108.15	7
14.83333333	-120.7666667	56
16.6	-121.3333333	16
18.06666667	-118.1666667	15
18.16666667	-118.5333333	28
18.6	-118.9	8
16.98333333	-120.8166667	18
18.3	-120.4	8
19.16666667	-119.0333333	65
19.83333333	-119.3666667	25
18.58333333	-119.7166667	26
13.98333333	-115.8	4
18.93333333	-109.7833333	14
17.83333333	-108.6833333	16
17.43333333	-108.6333333	12
17.75	-108.1166667	15
14.45	-118.1333333	4
14.46666667	-118.1833333	7
18.08333333	-112.5166667	3
19.25	-115.1166667	8
17.6	-114.25	15
16.96666667	-118.8333333	20
19.4	-109.2333333	3
18.5	-119.1666667	1
17.85	-118.7833333	25
17.85	-118.6	15
8.133333333	-121.5	20
9.983333333	-120.1166667	12
11.16666667	-120.1666667	8
9.183333333	-119.95	5
9.433333333	-116.0333333	1
19.33333333	-119.2833333	20
18.77736318	-109.8783582	9.059701493
18.9	-118.4666667	35
19.28333333	-108.8333333	7
19.65	-115.35	15
20.28333333	-115.4333333	5
20.15	-115.15	10
20.25	-114.9333333	8
20.03333333	-114.85	18
17.28333333	-108.6333333	5
17.43333333	-109.0333333	20
18.35	-110.8666667	5
16.71666667	-108.7833333	6
15.51666667	-106.0833333	15
15.6	-106.35	20
18.46666667	-106.65	20
18.2	-105.9166667	20
17.4	-105.6833333	15
19.48333333	-115.6833333	20
19.96666667	-114.5166667	8
17.98333333	-110.8	10
17.98333333	-109.6833333	1
14.45	-109.2333333	3
13	-109.8	30
15.43333333	-108.6	3
8.816666667	-116.8833333	35
9.616666667	-116.85	56
9.316666667	-118.6166667	6
9.383333333	-118.8	9
10.05	-117.85	33
10.86666667	-116.95	9
10.16666667	-116.4	30
11.6	-119.1666667	5
14.86666667	-110	5
19.88333333	-114.9333333	4
7.616666667	-115.65	5
8.583333333	-115.6333333	11
8.6	-116.7166667	22
8.366666667	-117.35	10
9.5	-117.3333333	7
17.05	-107.1	9
9.15	-115.4833333	12
6.816666667	-120.5833333	12
9.3	-132.4	38
9.45	-132.6833333	30
10.83333333	-133.0666667	12
11.78333333	-134.0833333	80
10.68333333	-132.1166667	50
12.73333333	-110.4666667	5
18.35	-115	68
19.66666667	-118.75	29
17.9	-118.9666667	23
19.33333333	-117.2	62
8.8	-119.7666667	5
11.15	-121.1	6
19.53333333	-117.2166667	12
20.01666667	-118.05	6
24.08333333	-112.2833333	30
14.45	-101.8333333	8
11.61666667	-114.9666667	12
11.16666667	-134.2333333	16
8.85	-132.2833333	16
10.8	-136.9666667	6
12.11666667	-135.4166667	60
5.116666667	-125.0166667	15
9.733333333	-133.2833333	25
15.7	-109.7	2
10.28333333	-119.5	6
9.55	-120.1833333	31
8.966666667	-120.4833333	12
9.883333333	-120.8166667	9
10.11666667	-120.6	6
9.9	-120.35	1
9.75	-118.0833333	6
18.05	-108.6833333	15
8.4	-125.7	6
8.05	-126.3	10
8.816666667	-128.0166667	11
7.783333333	-131.9166667	12
5.216666667	-132.8333333	20
4.733333333	-133.95	15
5.733333333	-135.4833333	50
5.983333333	-134.4	25
11.6	-138.8666667	20
12.45	-138.65	2
17.53333333	-109.0833333	14
14.53333333	-112.9833333	17
11.61666667	-129.4833333	40
11.06666667	-131.5166667	41
10.25	-132.2	6
12.11666667	-127.4166667	40
11.75	-128.15	12
11.96666667	-127.9333333	39
10.88333333	-116.4666667	7
11.11666667	-115.6333333	19
17.76666667	-114.3833333	29
11.85	-127.25	12
9.166666667	-135.8166667	43
10.86666667	-140.5	25
10.13333333	-142.0333333	36
9.15	-141.7333333	50
11.78333333	-132.9666667	17
12.25	-134.35	17
9.95	-127.95	10
8.466666667	-136.1666667	130
9.1	-135.8166667	96
23.91666667	-112.15	2
23.85	-112.0833333	9
24.65	-113.6666667	23
24.63333333	-113.65	20
24.58333333	-113.55	14
24.48333333	-113.5333333	15
24.21666667	-112.3166667	20
24.23333333	-113.2666667	0
24.26666667	-113.2333333	9
24.03333333	-112.2333333	20
24.05	-130.6333333	35
10.31666667	-130.9833333	46
11.68333333	-130.6666667	7
11.55	-130.0333333	17
10.21666667	-130.4666667	19
10.41666667	-123.5166667	10
11.05	-118.15	10
11.56666667	-115.1833333	26
23.18333333	-107.2666667	10
